2025-07-09 16:29:41.513158,QL-L2-EXT,23.95
2025-07-09 16:29:41.513158,QL-L2-INT,24.7
2025-07-09 16:29:41.513158,QL-L1-INT,25.1875
2025-07-09 16:29:41.513158,QL-L1-EXT,23.125
2025-07-09 16:30:41.678310,QL-R1-EXT,23.75
2025-07-09 16:30:41.678310,QL-R1-INT,27.0
2025-07-09 16:30:41.678310,QL-R4-EXT,24.5625
2025-07-09 16:30:41.678310,QL-R4-INT,26.0
2025-07-09 16:30:41.678310,QL-L2-EXT,23.9
2025-07-09 16:30:41.678310,QL-L2-INT,24.66
2025-07-09 16:30:41.678310,QL-L1-INT,25.0625
2025-07-09 16:30:41.678310,QL-L1-EXT,23.125
2025-07-09 16:31:41.844175,QL-R1-EXT,23.625
2025-07-09 16:31:41.844175,QL-R1-INT,26.9375
2025-07-09 16:31:41.844175,QL-R4-EXT,24.5
2025-07-09 16:31:41.844175,QL-R4-INT,26.0
2025-07-09 16:31:41.844175,QL-L2-EXT,23.94
2025-07-09 16:31:41.844175,QL-L2-INT,24.75
2025-07-09 16:31:41.844175,QL-L1-INT,25.125
2025-07-09 16:31:41.844175,QL-L1-EXT,23.125
2025-07-09 16:32:42.010581,QL-R1-EXT,23.625
2025-07-09 16:32:42.010581,QL-R1-INT,26.9375
2025-07-09 16:32:42.010581,QL-R4-EXT,24.5625
2025-07-09 16:32:42.010581,QL-R4-INT,26.0
2025-07-09 16:32:42.010581,QL-L2-EXT,23.93
2025-07-09 16:32:42.010581,QL-L2-INT,24.73
2025-07-09 16:32:42.010581,QL-L1-INT,25.0625
2025-07-09 16:32:42.010581,QL-L1-EXT,23.0625
2025-07-09 16:33:42.183758,QL-R1-EXT,23.625
2025-07-09 16:33:42.183758,QL-R1-INT,26.9375
2025-07-09 16:33:42.183758,QL-R4-EXT,24.625
2025-07-09 16:33:42.183758,QL-R4-INT,26.0
2025-07-09 16:33:42.183758,QL-L2-EXT,23.94
2025-07-09 16:33:42.183758,QL-L2-INT,24.76
2025-07-09 16:33:42.183758,QL-L1-INT,25.0
2025-07-09 16:33:42.183758,QL-L1-EXT,23.125
2025-07-09 16:34:42.347759,QL-R1-EXT,23.5625
2025-07-09 16:34:42.347759,QL-R1-INT,26.875
2025-07-09 16:34:42.347759,QL-R4-EXT,24.5625
2025-07-09 16:34:42.347759,QL-R4-INT,26.0
2025-07-09 16:34:42.347759,QL-L2-EXT,24.05
2025-07-09 16:34:42.347759,QL-L2-INT,24.78
2025-07-09 16:34:42.347759,QL-L1-INT,25.0625
2025-07-09 16:34:42.347759,QL-L1-EXT,23.1875
2025-07-09 16:35:42.512516,QL-R1-EXT,23.625
2025-07-09 16:35:42.512516,QL-R1-INT,26.875
2025-07-09 16:35:42.512516,QL-R4-EXT,24.5625
2025-07-09 16:35:42.512516,QL-R4-INT,26.0
2025-07-09 16:35:42.512516,QL-L2-EXT,23.97
2025-07-09 16:35:42.512516,QL-L2-INT,24.74
